lyrics,year,lable,name
"[Chorus]
You can dance, you can jive
Having the time of your life
Ooh, see that girl, watch that scene
Digging the dancing queen

[Verse 1]
Friday night and the lights are low
Looking out for a place to go
Where they play the right music, getting in the swing
You come to look for a king
Anybody could be that guy
Night is young and the music's high
With a bit of rock music, everything is fine
You're in the mood for a dance
And when you get the chance

[Chorus]
You are the dancing queen
Young and sweet, only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance, you can jive
Having the time of your life
Ooh, see that girl, watch that scene
Digging the dancing queen

[Verse 2]
You're a teaser, you turn 'em on
Leave 'em burning and then you're gone
Looking out for another, anyone will do
You're in the mood for a dance
And when you get the chance

[Chorus]
You are the dancing queen
Young and sweet, only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance, you can jive
Having the time of your life
Ooh, see that girl, watch that scene
Digging the dancing queen

[Outro]
Digging the dancing queen",1976,0,ABBA
"[Verse 1]
I've seen it on your face
Tells me more than any worn-out old phrase
So now we'll go separate ways
Never again we two
Never again, nothing I can do

[Chorus]
Like an image passing by
My love, my life
In the mirror of your eyes
My love, my life
I can see it all so clearly (See it all so clearly)
Answer me sincerely (Answer me sincerely)
Was it a dream, a lie?
Like reflections of your mind
My love, my life
Are the words you try to find
My love, my life
But I know I don't possess you
So go away, God bless you
You are still my love and my life
Still my one and only

[Verse 2]
I've watched you look away
Tell me, is it really so hard to say?
Oh, this has been my longest day
Sitting here close to you
Knowing that maybe tonight we're through

[Chorus]
Like an image passing by
My love, my life
In the mirror of your eyes
My love, my life
I can see it all so clearly (See it all so clearly)
Answer me sincerely (Answer me sincerely)
Was it a dream, a lie?
Like reflections of your mind
My love, my life
Are the words you try to find
My love, my life
But I know I don't possess you
So go away, God bless you
You are still my love and my life
Yes I know I don't possess you
So go away, God bless you
You are still my love and my life
Still my one and only",1976,0,ABBA
"[Verse 1]
I can hear how you work, practising hard
Playing night and day, woah woah
And it sounds better now
Yes, you improve every time you play, woah woah

[Pre-Chorus]
But it's bad
You're so sad
And you're only smiling
When you play your violin

[Chorus]
Dum dum diddle, to be your fiddle
To be so near you and not just hear you
Dum dum diddle, to be your fiddle
I think then maybe you'd see me, baby

[Post-Chorus]
You'd be mine
And we'd be together all the time
Wish I was, dum dum diddle, your darling fiddle

[Verse 2]
But I think you don't know that I exist
I'm the quiet kind, woah woah
From the day when I first listened to you
You've been on my mind, woah woah

[Pre-Chorus]
You don't care
It's not fair
And you're only smiling
When you play your violin

[Chorus]
Dum dum diddle, to be your fiddle
To be so near you and not just hear you
Dum dum diddle, to be your fiddle
I think then maybe you'd see me, baby

[Post-Chorus]
You'd be mine
And we'd be together all the time

[Chorus]
Dum dum diddle, to be your fiddle
To be so near you and not just hear you
Dum dum diddle, to be your fiddle
I think then maybe you'd see me, baby

[Post-Chorus]
You'd be mine
And we'd be together all the time
Wish I was, dum dum diddle, your darling fiddle",1976,0,ABBA
"[Verse 1: Frida]
No more carefree laughter
Silence ever after
Walking through an empty house, tears in my eyes
Here is where the story ends, this is goodbye

[Chorus: Frida & Agnetha, Björn & Benny]
Knowing me, knowing you, aha
There is nothing we can do
Knowing me, knowing you, aha
We just have to face it, this time we're through
(This time we're through, this time we're really through)
(This time we're through, we're really through)
Breaking up is never easy, I know, but I have to go
(I have to go, this time I have to go, this time I know)
Knowing me, knowing you, it's the best I can do

[Verse 2: Frida & Agnetha]
Memories, good days, bad days (Memories, good days, bad days)
They'll be with me always (They'll be with me always)
In these old familiar rooms, children would play
Now there's only emptiness, nothing to say

[Chorus: Frida & Agnetha, Björn & Benny]
Knowing me, knowing you, aha
There is nothing we can do
Knowing me, knowing you, aha
We just have to face it, this time we're through
(This time we're through, this time we're really through)
(This time we're through, we're really through)
Breaking up is never easy, I know, but I have to go
(I have to go, this time I have to go, this time I know)
Knowing me, knowing you, it's the best I can do

[Interlude]

[Chorus: Frida & Agnetha, Björn & Benny]
Knowing me, knowing you, aha
There is nothing we can do
Knowing me, knowing you, aha
We just have to face it, this time we're through
(This time we're through, this time we're really through)
(This time we're through, we're really through)
Breaking up is never easy, I know, but I have to go
(I have to go, this time I have to go, this time I know)
Knowing me, knowing you, it's the best I can do",1976,0,ABBA
"[Verse 1]
I work all night, I work all day, to pay the bills I have to pay
Ain't it sad?
And still, there never seems to be a single penny left for me
That's too bad

[Pre-Chorus]
In my dreams, I have a plan
If I got me a wealthy man
I wouldn't have to work at all
I'd fool around and have a ball

[Chorus]
Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
A-ha, ah
All the things I could do
If I had a little money
It's a rich man's world

[Verse 2]
A man like that is hard to find, but I can't get him off my mind
Ain't it sad?
And if he happens to be free, I bet he wouldn't fancy me
That's too bad

[Pre-Chorus]
So I must leave, I'll have to go
To Las Vegas or Monaco
And win a fortune in a game
My life will never be the same

[Chorus]
Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
A-ha, ah
All the things I could do
If I had a little money
It's a rich man's world

[Chorus]
Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
A-ha, ah
All the things I could do
If I had a little money
It's a rich man's world

[Outro]
It's a rich man's world",1976,0,ABBA
"[Verse 1]
Are you sure you wanna hear more?
What if I ain't worth the while
Not the style you'd be looking for?
If I'm sweet tonight
Things look different in the morning light
I'm jealous and I'm proud
If you hurt my feelings I'll cry out loud
I'm Carrie, not-the-kind-of-girl-you'd-marry
That's me

[Verse 2]
Are you sure you wanna hear more?
Would I be the one you seek
Mild and meek like the girl next door?
Don't you realise
I may be an angel in disguise
It's lonely to be free
But I'm not a man's toy, I'll never be
I'm Carrie, not-the-kind-of-girl-you'd-marry
That's me

[Bridge]
I don't believe in fairy tales
Sweet nothings in my ear
But I do believe in sympathy
That's me, you see

[Verse 3]
Are you sure you wanna hear more?
Won't you have a drink with me
Just to see you're not really sore?
I can't help my ways
I'm just not the girl to hide my face
I'm Carrie, not-the-kind-of-girl-you'd-marry
That's me, mhm
I'm Carrie, not-the-kind-of-girl-you'd-marry
That's me

[Interlude]

[Outro]
There's a special love
Like an eagle flying with a dove
I'll find it in the end
If I keep on searching, but until then
I'm Carrie, not-the-kind-of-girl-you'd-marry
That's me",1976,0,ABBA
"[Verse 1: Björn]
When you were lonely, you needed a man
Someone to lean on, well I understand
It's only natural, but why did it have to be me?
Nights can be empty, nights can be cold
So you were looking for someone to hold
That's only natural, but why did it have to be me?

[Chorus: Agnetha & Frida]
I was so lonesome, I was blue
I couldn't help it, it had to be you and I
Always thought you knew the reason why
I only wanted a little love affair
Now I can see you are beginning to care
But baby, believe me
It's better to forget me

[Verse 2: Björn]
Men are the toys in the game that you play
When you get tired, you throw 'em away
That's only natural, but why did it have to be me?
Falling in love with a woman like you
Happens so quickly, there's nothing to do
It's only natural, but why did it have to be me?

[Chorus: Agnetha & Frida]
I was so lonesome, I was blue
I couldn't help it, it had to be you and I
Always thought you knew the reason why
I only wanted a little love affair
Now I can see you are beginning to care
But baby, believe me
It's better to forget me",1976,0,ABBA
"[Verse 1]
The city is a jungle, you'd better take care
Never walk alone after midnight
If you don't believe me, you'd better beware
Of me

[Chorus]
I am behind you, I always find you
I am the tiger
People who fear me never come near me
I am the tiger

[Verse 2]
The city is a nightmare, a horrible dream
Some of us will dream it forever
Look around the corner, and try not to scream
It's me

[Chorus]
I am behind you, I always find you
I am the tiger
People who fear me never come near me
I am the tiger

[Post-Chorus]
Yellow eyes are glowing like the neon lights
Yellow eyes, the spotlights of the city nights

[Chorus]
I am behind you, I always find you
I am the tiger
People who fear me never come near me
I am the tiger

[Verse 3]
The city is a prison, you'll never escape
You're forever trapped in the alleys
Look into the shadows, and you'll see the shape
Of me

[Chorus]
I am behind you, I always find you
I am the tiger
People who fear me never come near me
I am the tiger

[Post-Chorus]
Yellow eyes are glowing like the neon lights
Yellow eyes, the spotlights of the city nights

[Chorus]
I am behind you, I always find you
I am the tiger
People who fear me never come near me
I am the tiger

[Outro]
And if I meet you, what if I eat you?
I am the tiger
I am behind you, I always find you
I am the tiger, tiger, tiger",1976,0,ABBA
[Instrumental w/ Vocalisations],1976,0,ABBA
"[Verse 1]
Words like violence break the silence
Come crashing in into my little world
Painful to me, pierce right through me
Can't you understand, oh my little girl?

[Chorus]
All I ever wanted, all I ever needed
Is here, in my arms
Words are very unnecessary
They can only do harm

[Verse 2]
Vows are spoken to be broken
Feelings are intense, words are trivial
Pleasures remain, so does their pain
Words are meaningless and forgettable

[Chorus]
All I ever wanted, all I ever needed
Is here, in my arms
Words are very unnecessary
They can only do harm

[Chorus]
All I ever wanted, all I ever needed
Is here, in my arms
Words are very unnecessary
They can only do harm

All I ever wanted, all I ever needed
Is here, in my arms
Words are very unnecessary
They can only do harm

[Outro]
Enjoy the silence
Enjoy the silence
Enjoy the silence",2004,1,Depeche Mode
